mipvu_id,case_id,document_id,sentence_id,lexical_unit,lemma,decision_type,review_status,contextual_meaning,basic_meaning,confidence,semantic_shift_risk,review_notes,source_path
lincoln-lyceum-address_s01_p08_s05_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,these,these,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,strangers,strangers,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,till,till,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,dead,dead,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,men,men,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,were,were,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu026,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,seen,seen,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu027,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,literally,literally,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu028,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,dangling,dangling,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu029,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,from,from,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu030,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu031,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,boughs,boughs,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu032,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu033,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,trees,trees,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu034,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,upon,upon,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu035,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,every,every,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu036,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,roadside,roadside,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu037,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu038,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu039,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,numbers,numbers,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu040,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,almost,almost,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu041,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,sufficient,sufficient,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu042,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu043,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,rival,rival,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu044,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu045,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,native,native,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu046,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,Spanish,spanish,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu047,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,moss,moss,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu048,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu049,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu050,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,country,country,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu051,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,as,as,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu052,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,a,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu053,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,drapery,drapery,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu054,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu055,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p08_s05_lu056,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p08_s05,forest,forest,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,Turn,turn,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,then,then,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,horror-striking,horror-striking,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,scene,scene,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,at,at,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,St,st,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s01_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s01,Louis,louis,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s02_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s02,A,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s02_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s02,single,single,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s02_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s02,victim,victim,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s02_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s02,only,only,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s02_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s02,was,was,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s02_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s02,sacrificed,sacrificed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s02_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s02,there,there,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,This,this,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,story,story,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,very,very,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,short,short,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,is,is,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,perhaps,perhaps,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,most,most,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,highly,highly,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,tragic,tragic,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,anything,anything,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,its,its,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu017,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,length,length,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu018,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,that,that,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,has,has,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,ever,ever,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,been,been,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,witnessed,witnessed,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,real,real,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s03_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s03,life,life,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu001,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,A,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu002,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,mulatto,mulatto,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu003,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,man,man,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu004,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,by,by,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu005,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu006,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,name,name,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu007,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu008,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,McIntosh,mcintosh,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu009,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,was,was,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu010,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,seized,seized,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu011,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,in,in,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu012,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu013,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,street,street,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu014,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,dragged,dragged,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu015,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu016,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu017,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,suburbs,suburbs,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu018,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,of,of,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu019,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,the,the,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu020,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,city,city,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu021,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,chained,chained,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu022,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu023,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,a,a,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu024,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,tree,tree,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu025,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu026,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,actually,actually,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu027,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,burned,burned,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu028,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,to,to,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu029,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,death,death,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu030,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,and,and,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu031,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,all,all,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
lincoln-lyceum-address_s01_p09_s04_lu032,lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p09_s04,within,within,,pending,,,,,,cases/lincoln/corpus/mipvu/lincoln-lyceum-address_mipvu.json
